,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
180,2015-10-08,28.529,23.529,40,,26.029,2.1013
181,2015-10-13,30.824,20.824,40,,25.824,2.04125
182,2015-10-14,34.0,24.0,40,,29.0,1.9744
183,2015-10-15,34.0,24.0,40,,29.0,2.01835
184,2015-10-16,34.667,24.667,40,,29.667,2.03425
185,2015-10-19,33.0,23.0,40,,28.0,2.0219
186,2015-10-20,33.0,23.0,40,,28.0,2.0679
187,2015-10-21,38.5,23.5,40,,31.0,2.0272
188,2015-10-22,30.667,20.667,40,,25.667,2.0272
189,2015-10-26,30.667,20.667,40,,25.667,2.0573
190,2015-10-27,31.0,21.0,40,,26.0,2.0361
191,2015-10-28,30.667,20.667,40,,25.667,2.1
192,2015-10-29,31.0,21.0,40,,26.0,2.1716
193,2015-10-30,29.684,19.684,40,,24.684,2.1448
194,2015-11-02,31.0,21.0,40,,26.0,2.1754
195,2015-11-03,30.667,20.667,40,,25.667,2.2168
196,2015-11-04,31.0,21.0,40,,26.0,2.2259
197,2015-11-05,31.0,21.0,40,,26.0,2.235
198,2015-11-06,30.0,20.0,40,,25.0,2.3243
199,2015-11-09,30.667,20.667,40,,25.667,2.34815
200,2015-11-10,25.0,14.5,40,,19.75,2.3355
201,2015-11-12,31.0,21.0,40,,26.0,2.3142
202,2015-11-13,31.667,21.667,40,,26.667,2.2737
203,2015-11-16,32.0,22.0,40,,27.0,2.2702
204,2015-11-17,32.0,22.0,40,,27.0,2.26665
205,2015-11-18,32.0,22.0,40,,27.0,2.27195
206,2015-11-19,31.5,21.5,40,,26.5,2.2456
207,2015-11-20,30.668,20.668,40,,25.668,2.26315
208,2015-11-23,29.498,19.498,40,,24.498,2.24205
209,2015-11-24,29.5,19.5,40,,24.5,2.23855
210,2015-11-30,29.519,19.519,40,,24.519,2.2069
211,2015-12-01,29.953,19.953,40,,24.953,2.14395
212,2015-12-02,29.994,19.994,40,,24.994,2.1771
213,2015-12-03,30.329,20.329,40,,25.329,2.3198
214,2015-12-04,31.164,21.164,40,,26.164,2.272
215,2015-12-07,31.211,21.211,40,,26.211,2.23495
216,2015-12-08,30.636,20.636,40,,25.636,2.22085
217,2015-12-09,30.656,20.656,40,,25.656,2.2103
